Unnamed: 0,selgroup,volseg,pixelRato2initalMask,sradius,numsel_allcluster,numsel_noisecluster,numsel_Currentcluster,shelldistance,vol_density_numsel_allcluster,vol_density_numsel_noisecluster,shell_density_numsel_allcluster,shell_density_numsel_noisecluster,sub_group_type,idd,vol_density_numsel_Currentcluster,shell_density_numsel_Currentcluster
664,10.0,313840000.0,1.5536,210.0,14.0,0.0,14.0,304.61,74.10086016278477,0.0,20.4069971511832,0.0,SP2,1,74.10086016278477,20.4069971511832
665,10.0,412330000.0,1.7016,230.0,14.0,0.0,14.0,335.07,56.40097483444903,0.0,0.0,0.0,SP2,1,56.40097483444903,0.0
666,10.0,529510000.0,1.8495,250.0,16.0,0.0,15.0,365.53,50.19371322487016,0.0,28.35175914159945,0.0,SP2,1,47.05660614831577,14.175879570799728
667,10.0,667030000.0,1.9975,270.0,16.0,0.0,15.0,396.0,39.84539389487879,0.0,0.0,0.0,SP2,1,37.35505677644886,0.0
668,10.0,826470000.0,2.1455,290.0,16.0,0.0,15.0,426.46,32.15854548828269,0.0,0.0,0.0,SP2,1,30.148636395265022,0.0
669,10.0,1009500000.0,2.2934,310.0,16.0,0.0,15.0,456.92,26.327957493512624,0.0,0.0,0.0,SP2,1,24.68246015016809,0.0
670,10.0,1217800000.0,2.4414,330.0,16.0,0.0,15.0,487.38,21.824661758663982,0.0,0.0,0.0,SP2,1,20.460620398747484,0.0
671,11.0,35728.0,0.07046000000000001,10.0,0.0,0.0,0.0,0.00078163,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
672,11.0,964440.0,0.21137,30.0,0.0,0.0,0.0,32.711,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
673,11.0,4464800.0,0.35227,50.0,3.0,0.0,3.0,65.42,1116.1504892310822,0.0,1423.6789085462458,0.0,SP2,1,1116.1504892310822,1423.6789085462458
674,11.0,12251000.0,0.49318,70.0,4.0,0.0,4.0,98.131,542.3653801669453,0.0,213.3427818584563,0.0,SP2,1,542.3653801669453,213.3427818584563
675,11.0,26038000.0,0.6340899999999999,90.0,8.0,0.0,8.0,130.84,510.3708635398455,0.0,481.94083356968514,0.0,SP2,1,510.3708635398455,481.94083356968514
676,11.0,47540000.0,0.77499,110.0,11.0,0.0,11.0,163.55,384.35896611631125,0.0,231.7639616928164,0.0,SP2,1,384.35896611631125,231.7639616928164
677,11.0,78471000.0,0.9159,130.0,15.0,0.0,15.0,196.26,317.53059756591205,0.0,214.81744115693803,0.0,SP2,1,317.53059756591205,214.81744115693803
678,11.0,120550000.0,1.0568,150.0,15.0,0.0,15.0,228.97,206.6938492044354,0.0,0.0,0.0,SP2,1,206.6938492044354,0.0
679,11.0,175480000.0,1.1977,170.0,16.0,0.0,16.0,261.68,151.45927222305104,0.0,30.24084413082673,0.0,SP2,1,151.45927222305104,30.24084413082673
680,11.0,244990000.0,1.3386,190.0,16.0,0.0,16.0,294.39,108.4863589930242,0.0,0.0,0.0,SP2,1,108.4863589930242,0.0
681,11.0,330780000.0,1.4795,210.0,18.0,0.0,18.0,327.1,90.39341019987188,0.0,38.72548241301579,0.0,SP2,1,90.39341019987188,38.72548241301579
682,11.0,434570000.0,1.6204,230.0,18.0,0.0,18.0,359.8,68.80440947583503,0.0,0.0,0.0,SP2,1,68.80440947583503,0.0
683,11.0,558070000.0,1.7613,250.0,18.0,0.0,18.0,392.52,53.57810351015754,0.0,0.0,0.0,SP2,1,53.57810351015754,0.0
684,11.0,703020000.0,1.9022,270.0,19.0,1.0,18.0,425.22,44.89411651733937,2.3628482377547044,11.460017717187393,11.460017717187393,SP2,1,42.53126827958468,0.0
685,11.0,871100000.0,2.0432,290.0,21.0,2.0,18.0,457.93,40.045598588259175,3.813866532215159,19.76593964905179,9.882969824525896,SP2,1,34.32479878993643,0.0
686,11.0,1064000000.0,2.1841,310.0,22.0,3.0,18.0,490.64,34.34666400219818,4.683636000299752,8.611350793708201,8.611350793708201,SP2,1,28.10181600179852,0.0
687,11.0,1283600000.0,2.325,330.0,26.0,6.0,18.0,523.35,33.64706199031171,7.764706613148857,30.257369182264338,22.693026886698256,SP2,1,23.29411983944657,0.0
688,12.0,40495.0,0.054213,10.0,0.0,0.0,0.0,0.00069053,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
689,12.0,1093100.0,0.16263,30.0,1.0,0.0,1.0,14.112,1519.6501400661537,0.0,1578.1129370526571,0.0,SP2,1,1519.6501400661537,1578.1129370526571
690,12.0,5060700.0,0.27104,50.0,1.0,0.0,1.0,34.771,328.24106706706823,0.0,0.0,0.0,SP2,1,328.24106706706823,0.0
691,12.0,13886000.0,0.37946,70.0,2.0,0.0,2.0,55.736,239.25242231114967,0.0,188.22358085349083,0.0,SP2,1,239.25242231114967,188.22358085349083
692,12.0,29513000.0,0.48787,90.0,3.0,0.0,3.0,76.729,168.85402040859742,0.0,106.29868612697977,0.0,SP2,1,168.85402040859742,106.29868612697977
693,12.0,53884000.0,0.59629,110.0,9.0,0.0,9.0,97.713,277.4509337272068,0.0,408.96054362307154,0.0,SP2,1,277.4509337272068,408.96054362307154
694,12.0,88942000.0,0.7047100000000001,130.0,15.0,0.0,15.0,118.64,280.1482260528736,0.0,284.2939531244758,0.0,SP2,1,280.1482260528736,284.2939531244758
695,12.0,136630000.0,0.81312,150.0,18.0,0.0,18.0,139.62,218.84163233487243,0.0,104.49984701222395,0.0,SP2,1,218.84163233487243,104.49984701222395
696,12.0,198900000.0,0.92154,170.0,29.0,0.0,29.0,160.64,242.19586463088515,0.0,293.4386582490676,0.0,SP2,1,242.19586463088515,293.4386582490676
697,12.0,277680000.0,1.03,190.0,34.0,0.0,34.0,181.63,203.39385377274064,0.0,105.42838081405891,0.0,SP2,1,203.39385377274064,105.42838081405891
698,12.0,374910000.0,1.1384,210.0,35.0,0.0,35.0,202.62,155.0759779246244,0.0,17.084537366104207,0.0,SP2,1,155.0759779246244,17.084537366104207
699,12.0,492560000.0,1.2468,230.0,34.0,0.0,34.0,223.63,114.66299601188612,0.0,-14.119248347694962,0.0,SP2,1,114.66299601188612,-14.119248347694962
700,12.0,632540000.0,1.3552,250.0,34.0,0.0,34.0,244.65,89.28827475829928,0.0,0.0,0.0,SP2,1,89.28827475829928,0.0
701,12.0,796840000.0,1.4636,270.0,34.0,0.0,34.0,265.67,70.8779746443635,0.0,0.0,0.0,SP2,1,70.8779746443635,0.0
702,12.0,987350000.0,1.5719999999999998,290.0,35.0,0.0,35.0,286.69,58.88442283255272,0.0,8.719382542156906,0.0,SP2,1,58.88442283255272,8.719382542156906
703,12.0,1206000000.0,1.6804,310.0,37.0,0.0,37.0,307.72,50.96334495848553,0.0,15.194416355877545,0.0,SP2,1,50.96334495848553,15.194416355877545
704,12.0,1454900000.0,1.7889,330.0,38.0,0.0,37.0,328.75,43.38643452336234,0.0,6.673883359205754,0.0,SP2,1,42.244686246431755,0.0
705,12.0,1735700000.0,1.8973,350.0,43.0,1.0,38.0,349.79,41.15260207902946,0.9570372576518478,29.578517950610966,5.9157035901221935,SP2,1,36.367415790770224,5.9157035901221935
706,12.0,2050600000.0,2.0057,370.0,48.0,2.0,40.0,370.83,38.883360611090886,1.6201400254621203,26.375509179204702,5.275101835840942,SP2,1,32.40280050924241,10.550203671681881
707,13.0,33941.0,0.056184000000000005,10.0,0.0,0.0,0.0,0.00065737,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
708,13.0,916220.0,0.16854,30.0,0.0,0.0,0.0,19.248,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
709,13.0,4241600.0,0.2809,50.0,0.0,0.0,0.0,44.875,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
710,13.0,11639000.0,0.39325,70.0,2.0,0.0,2.0,71.09899999999998,285.44197407102195,0.0,449.11173334044713,0.0,SP2,1,285.44197407102195,449.11173334044713
711,13.0,24737000.0,0.50561,90.0,4.0,0.0,4.0,97.441,268.6064709716315,0.0,253.64629227459343,0.0,SP2,1,268.6064709716315,253.64629227459343
712,13.0,45162000.0,0.6179600000000001,110.0,12.0,0.0,12.0,123.9,441.3789207137803,0.0,650.6260242276866,0.0,SP2,1,441.3789207137803,650.6260242276866
713,13.0,74547000.0,0.73032,130.0,21.0,0.0,21.0,150.39,467.9426526920273,0.0,508.76862729136667,0.0,SP2,1,467.9426526920273,508.76862729136667
714,13.0,114520000.0,0.8426799999999999,150.0,29.0,0.0,29.0,176.9,420.6492968484375,0.0,332.45031758563283,0.0,SP2,1,420.6492968484375,332.45031758563283
715,13.0,166710000.0,0.95503,170.0,35.0,0.0,35.0,203.44,348.74653520317275,0.0,190.9710176017987,0.0,SP2,1,348.74653520317275,190.9710176017987
716,13.0,232730000.0,1.0674,190.0,36.0,1.0,35.0,229.99,256.9529688988409,7.137582469412247,25.161005272740265,25.161005272740265,SP2,1,249.81538642942863,0.0
717,13.0,314240000.0,1.1797,210.0,36.0,1.0,35.0,256.55,190.3025218044401,5.286181161234446,0.0,0.0,SP2,1,185.0163406432056,0.0
718,13.0,412850000.0,1.2921,230.0,37.0,1.0,36.0,283.12,148.87197291978578,4.023566835669887,16.845447399922033,0.0,SP2,1,144.84840608411588,16.845447399922033
719,13.0,530180000.0,1.4045,250.0,37.0,1.0,36.0,309.68,115.92627790549165,3.1331426460943685,0.0,0.0,SP2,1,112.79313525939727,0.0
720,13.0,667880000.0,1.5168,270.0,37.0,1.0,36.0,336.26,92.02520515651548,2.4871677069328513,0.0,0.0,SP2,1,89.53803744958263,0.0
721,13.0,827560000.0,1.6292,290.0,37.0,1.0,36.0,362.83,74.26868628248532,2.007261791418522,0.0,0.0,SP2,1,72.2614244910668,0.0
722,13.0,1010900000.0,1.7415,310.0,37.0,1.0,36.0,389.41,60.799084004286826,1.6432184866023465,0.0,0.0,SP2,1,59.155865517684475,0.0
723,13.0,1219400000.0,1.8539,330.0,39.0,1.0,36.0,415.97,53.12781134668376,1.3622515729918914,15.93409657655935,0.0,SP2,1,49.041056627708095,0.0
724,13.0,1454800000.0,1.9662,350.0,40.0,1.0,37.0,442.51,45.67307033561485,1.1418267583903714,7.056625183119423,0.0,SP2,1,42.24759006044374,7.056625183119423
725,13.0,1718700000.0,2.0786,370.0,45.0,1.0,37.0,469.06,43.49265756954911,0.9665035015455355,31.472708755329904,0.0,SP2,1,35.76062955718482,0.0
726,14.0,41087.0,0.056854,10.0,0.0,0.0,0.0,0.00059802,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
727,14.0,1109100.0,0.17055,30.0,0.0,0.0,0.0,3.5175,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
728,14.0,5134700.0,0.28425,50.0,1.0,0.0,1.0,18.734,323.51053968222334,0.0,412.6414865128955,0.0,SP2,1,323.51053968222334,412.6414865128955
729,14.0,14090000.0,0.39794,70.0,1.0,0.0,1.0,35.372,117.89422058951826,0.0,0.0,0.0,SP2,1,117.89422058951826,0.0
730,14.0,29945000.0,0.51164,90.0,4.0,0.0,4.0,52.46,221.89074210803972,0.0,314.310230483692,0.0,SP2,1,221.89074210803972,314.310230483692
731,14.0,54673000.0,0.62534,110.0,6.0,0.0,6.0,69.46300000000001,182.29797905068082,0.0,134.35211647576125,0.0,SP2,1,182.29797905068082,134.35211647576125
732,14.0,90243000.0,0.73903,130.0,11.0,0.0,11.0,86.624,202.4802505365451,0.0,233.50148553645096,0.0,SP2,1,202.4802505365451,233.50148553645096
733,14.0,138630000.0,0.8527299999999999,150.0,19.0,1.0,18.0,103.87,227.66689601110824,11.98246821111096,274.6406378748527,34.33007973435659,SP2,1,215.68442779999725,240.3105581404961
734,14.0,201800000.0,0.96643,170.0,26.0,1.0,25.0,121.13,214.0206579324287,8.231563766631874,184.0732464262179,0.0,SP2,1,205.78909416579688,184.0732464262179
735,14.0,281750000.0,1.0801,190.0,30.0,2.0,28.0,138.22,176.87271355169256,11.791514236779502,83.10842116854595,20.777105292136486,SP2,1,165.08119931491302,62.33131587640946
736,14.0,380410000.0,1.1938,210.0,29.0,2.0,27.0,155.35,126.63378322095386,8.733364360065782,-16.836910278799028,0.0,SP2,1,117.90041886088808,-16.836910278799028
737,14.0,499770000.0,1.3075,230.0,28.0,1.0,27.0,172.5,93.0660662044075,3.32378807872884,-13.916970242177547,-13.916970242177547,SP2,1,89.7422781256787,0.0
738,14.0,641810000.0,1.4212,250.0,26.0,0.0,26.0,189.66,67.29307547524051,0.0,-23.389602479672092,-11.694801239836046,SP2,1,67.29307547524051,-11.694801239836046
739,14.0,808480000.0,1.5349,270.0,24.0,0.0,24.0,206.83,49.31118844566532,0.0,-19.933156154152666,0.0,SP2,1,49.31118844566532,-19.933156154152666
740,14.0,1001800000.0,1.6486,290.0,26.0,1.0,24.0,224.02,43.111767589103735,1.6581449072732204,17.185284172422016,8.592642086211008,SP2,1,39.79547777455729,0.0
741,14.0,1223700000.0,1.7623,310.0,26.0,1.0,24.0,241.21,35.294082512678045,1.3574647120260783,0.0,0.0,SP2,1,32.57915308862589,0.0
742,14.0,1476100000.0,1.876,330.0,28.0,2.0,25.0,258.41,31.509808215552287,2.250700586825164,13.162674866135598,6.581337433067799,SP2,1,28.13375733531455,6.581337433067799
743,14.0,1761100000.0,1.9897,350.0,28.0,2.0,25.0,275.61,26.410554714085933,1.8864681938632808,0.0,0.0,SP2,1,23.58085242329101,0.0
744,14.0,2080600000.0,2.1034,370.0,30.0,2.0,25.0,292.81,23.951690398533767,1.5967793599022515,10.398307155595068,0.0,SP2,1,19.959741998778146,0.0
745,15.0,38593.0,0.077635,10.0,0.0,0.0,0.0,0.00073496,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
746,15.0,1041800.0,0.23289,30.0,0.0,0.0,0.0,24.433000000000003,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
747,15.0,4822900.0,0.38814,50.0,1.0,0.0,1.0,52.432,344.42546353984375,0.0,439.32442096382334,0.0,SP2,1,344.42546353984375,439.32442096382334
748,15.0,13234000.0,0.5434,70.0,2.0,0.0,2.0,81.036,251.03968083819137,0.0,197.49254771745817,0.0,SP2,1,251.03968083819137,197.49254771745817
749,15.0,28127000.0,0.69865,90.0,3.0,0.0,3.0,109.68,177.17455485188384,0.0,111.53760613082065,0.0,SP2,1,177.17455485188384,111.53760613082065
750,15.0,51353000.0,0.8539100000000001,110.0,10.0,0.0,10.0,138.43,323.47274124322087,0.0,500.6418228168512,0.0,SP2,1,323.47274124322087,500.6418228168512
751,15.0,84764000.0,1.0092,130.0,10.0,0.0,10.0,167.23,195.9711160523704,0.0,0.0,0.0,SP2,1,195.9711160523704,0.0
752,15.0,130220000.0,1.1644,150.0,10.0,0.0,10.0,196.07,127.56332115698912,0.0,0.0,0.0,SP2,1,127.56332115698912,0.0
753,15.0,189550000.0,1.3197,170.0,12.0,1.0,11.0,224.94,105.16251552242548,8.763542960202122,55.99627736748061,27.998138683740304,SP2,1,96.39897256222336,27.998138683740304
754,15.0,264630000.0,1.4749,190.0,12.0,1.0,11.0,253.83,75.32613391254108,6.27717782604509,0.0,0.0,SP2,1,69.048956086496,0.0
755,15.0,357300000.0,1.6302,210.0,14.0,1.0,11.0,282.73,65.08764050794396,4.6491171791388535,35.85042771352784,0.0,SP2,1,51.14028897052738,0.0
756,15.0,469430000.0,1.7854,230.0,16.0,2.0,11.0,311.62,56.61775576699615,7.0772194708745175,29.628637618947874,14.814318809473937,SP2,1,38.92470708980984,0.0
757,15.0,602840000.0,1.9407,250.0,18.0,3.0,11.0,340.49,49.599117885199426,8.266519647533237,24.9026245125,12.45131225625,SP2,1,30.310572040955204,0.0
758,15.0,759400000.0,2.0959,270.0,20.0,5.0,11.0,369.37,43.74847427195977,10.937118567989941,21.2203572829115,21.2203572829115,SP2,1,24.061660849577876,0.0
759,15.0,940970000.0,2.2512,290.0,23.0,6.0,11.0,398.25,40.60276105130364,10.592024622079212,27.446101802714857,9.148700600904954,SP2,1,19.41871180714522,0.0
760,15.0,1149400000.0,2.4065,310.0,24.0,6.0,11.0,427.14,34.685148455325816,8.671287113831454,7.9697239749859055,0.0,SP2,1,15.897359708691,0.0
761,16.0,40584.0,0.05977200000000001,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
762,16.0,1095600.0,0.1793,30.0,0.0,0.0,0.0,6.2116,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
763,16.0,5071800.0,0.29884,50.0,0.0,0.0,0.0,16.405,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
764,16.0,13917000.0,0.41837,70.0,1.0,0.0,1.0,27.627,119.3597447802193,0.0,187.80011397213318,0.0,SP2,1,119.3597447802193,187.80011397213318
765,16.0,29578000.0,0.5379,90.0,2.0,0.0,2.0,39.286,112.3219668744548,0.0,106.06791188980985,0.0,SP2,1,112.3219668744548,106.06791188980985
766,16.0,54003000.0,0.6574300000000001,110.0,5.0,0.0,5.0,51.233,153.7997489126819,0.0,204.02819669678348,0.0,SP2,1,153.7997489126819,204.02819669678348
767,16.0,89139000.0,0.7769699999999999,130.0,11.0,0.0,11.0,63.162,204.9879990707708,0.0,283.66283608372817,0.0,SP2,1,204.9879990707708,283.66283608372817
768,16.0,136930000.0,0.8965,150.0,16.0,0.0,16.0,75.222,194.09970853502517,0.0,173.79104518699256,0.0,SP2,1,194.09970853502517,173.79104518699256
769,16.0,199340000.0,1.016,170.0,25.0,1.0,24.0,87.359,208.32868065946525,8.33314722637861,239.54760636046802,26.616400706718675,SP2,1,199.9955334330867,212.93120565374932
770,16.0,278290000.0,1.1356,190.0,25.0,1.0,24.0,99.467,149.22648748664275,5.9690594994657085,0.0,0.0,SP2,1,143.25742798717698,0.0
771,16.0,375750000.0,1.2551,210.0,26.0,1.0,25.0,111.54,114.94176652232632,4.420837173935628,17.044218839588677,0.0,SP2,1,110.5209293483907,17.044218839588677
772,16.0,493660000.0,1.3746,230.0,26.0,1.0,25.0,123.65,87.48808647807016,3.364926403002699,0.0,0.0,SP2,1,84.12316007506746,0.0
773,16.0,633950000.0,1.4942,250.0,27.0,1.0,26.0,135.77,70.74769041544353,2.6202848302016126,11.840684069472609,0.0,SP2,1,68.12740558524193,11.840684069472609
774,16.0,798600000.0,1.6137,270.0,26.0,1.0,24.0,147.91,54.081353331785785,2.0800520512225296,-10.088852524180458,0.0,SP2,1,49.92124922934072,-20.177705048360924
775,16.0,989530000.0,1.7332,290.0,27.0,2.0,23.0,160.06,45.32505162943057,3.3574112318096723,8.700202001290066,8.700202001290066,SP2,1,38.610229165811226,-8.700202001290066
776,16.0,1208700000.0,1.8528,310.0,25.0,2.0,21.0,172.21,34.35777215409763,2.7486217723278106,-15.158366273726445,0.0,SP2,1,28.86052860944201,-15.158366273726445
777,16.0,1458100000.0,1.9723,330.0,29.0,2.0,21.0,184.38,33.03803406836504,2.278485108163106,26.64201392311648,0.0,SP2,1,23.92409363571261,0.0
778,16.0,1739600000.0,2.0918,350.0,28.0,1.0,19.0,196.54,26.736967065403967,0.9548916809072844,-5.900993137144983,-5.900993137144983,SP2,1,18.142941937238408,-11.801986274289966
779,17.0,38664.0,0.051767,10.0,0.0,0.0,0.0,0.00077204,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
780,17.0,1043700.0,0.15529,30.0,0.0,0.0,0.0,9.1976,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
781,17.0,4831900.0,0.25882,50.0,1.0,0.0,1.0,25.106,343.78392932517477,0.0,438.50102109347773,0.0,SP2,1,343.78392932517477,438.50102109347773
782,17.0,13258000.0,0.36234,70.0,2.0,0.0,2.0,41.981,250.58524183229932,0.0,197.1409748408294,0.0,SP2,1,250.58524183229932,197.1409748408294
783,17.0,28179000.0,0.46587,90.0,5.0,0.0,5.0,58.976000000000006,294.7460108780142,0.0,333.984900765293,0.0,SP2,1,294.7460108780142,333.984900765293
784,17.0,51448000.0,0.56939,110.0,12.0,0.0,12.0,76.01100000000002,387.4505290249524,0.0,499.7166606534095,0.0,SP2,1,387.4505290249524,499.7166606534095
785,17.0,84923000.0,0.67291,130.0,16.0,0.0,16.0,93.069,312.9667238522073,0.0,198.49195735400295,0.0,SP2,1,312.9667238522073,198.49195735400295
786,17.0,130460000.0,0.77644,150.0,28.0,0.0,28.0,110.21,356.52022004427977,0.0,437.7441381135286,0.0,SP2,1,356.52022004427977,437.7441381135286
787,17.0,189900000.0,0.8799600000000001,170.0,34.0,0.0,34.0,127.41,297.4112970806457,0.0,167.67795102015262,0.0,SP2,1,297.4112970806457,167.67795102015262
788,17.0,265130000.0,0.98349,190.0,40.0,0.0,40.0,144.65,250.61359606326138,0.0,132.48408093364182,0.0,SP2,1,250.61359606326138,132.48408093364182
789,17.0,357970000.0,1.087,210.0,42.0,0.0,42.0,161.93,194.89745470420738,0.0,35.784781734302285,0.0,SP2,1,194.89745470420738,35.784781734302285
790,17.0,470290000.0,1.1905,230.0,44.0,0.0,44.0,179.23,155.41410830908106,0.0,29.578517950610966,0.0,SP2,1,155.41410830908106,29.578517950610966
791,17.0,603960000.0,1.2941,250.0,45.0,0.0,45.0,196.54,123.76784979929806,0.0,12.42709335008837,0.0,SP2,1,123.76784979929806,12.42709335008837
792,17.0,760810000.0,1.3976,270.0,47.0,0.0,45.0,213.87,102.61838001734556,0.0,21.18112295959595,0.0,SP2,1,98.25164044213938,0.0
793,17.0,942720000.0,1.5011,290.0,51.0,0.0,46.0,231.19,89.86507974098558,0.0,36.52640466398356,0.0,SP2,1,81.05477780559484,9.13160116599589
794,17.0,1151500000.0,1.6046,310.0,53.0,0.0,46.0,248.49,76.45668007784155,0.0,15.912726967202914,0.0,SP2,1,66.3586279920889,0.0
795,17.0,1389100000.0,1.7082,330.0,62.0,0.0,46.0,265.81,74.14155440399637,0.0,62.921574549481534,0.0,SP2,1,55.008250041674735,0.0
796,17.0,1657200000.0,1.8117,350.0,67.0,0.0,46.0,283.13,67.15887102529744,0.0,30.9796637095545,0.0,SP2,1,46.10907562930869,0.0
797,17.0,1957900000.0,1.9152,370.0,77.0,0.0,47.0,300.45,65.32865659338374,0.0,55.242087399611314,0.0,SP2,1,39.875933245312154,5.52420873996113
798,17.0,2292900000.0,2.0187,390.0,82.0,0.0,47.0,317.78,59.40626481081495,0.0,24.79297862845242,0.0,SP2,1,34.04993226961345,0.0
799,18.0,34882.0,0.084875,10.0,0.0,0.0,0.0,0.00050331,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
800,18.0,941620.0,0.25461,30.0,0.0,0.0,0.0,28.973000000000006,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
801,18.0,4359100.0,0.42434,50.0,2.0,0.0,2.0,57.945,762.1433635871222,0.0,972.1371116181,0.0,SP2,1,762.1433635871222,972.1371116181
802,18.0,11961000.0,0.59407,70.0,6.0,0.0,6.0,86.916,833.2729210465575,0.0,874.0602050047028,0.0,SP2,1,833.2729210465575,874.0602050047028
803,18.0,25422000.0,0.7638,90.0,7.0,0.0,7.0,115.89,457.39544397546166,0.0,123.403132613202,0.0,SP2,1,457.39544397546166,123.403132613202
804,18.0,46414000.0,0.93353,110.0,7.0,0.0,7.0,144.86,250.52585376705707,0.0,0.0,0.0,SP2,1,250.52585376705707,0.0
805,18.0,76613000.0,1.1033,130.0,10.0,0.0,10.0,173.83,216.82084869490976,0.0,165.01833518722265,0.0,SP2,1,216.82084869490976,165.01833518722265
806,18.0,117690000.0,1.273,150.0,10.0,0.0,10.0,202.8,141.14449554816147,0.0,0.0,0.0,SP2,1,141.14449554816147,0.0
807,18.0,171320000.0,1.4427,170.0,11.0,0.0,11.0,231.77,106.65669652795609,0.0,30.97388715469536,0.0,SP2,1,106.65669652795609,30.97388715469536
808,18.0,239190000.0,1.6125,190.0,11.0,0.0,11.0,260.74,76.39293134817274,0.0,0.0,0.0,SP2,1,76.39293134817274,0.0
809,18.0,322950000.0,1.7822,210.0,11.0,0.0,11.0,289.71,56.579734476449715,0.0,0.0,0.0,SP2,1,56.579734476449715,0.0
810,18.0,424290000.0,1.9519,230.0,11.0,0.0,11.0,318.68,43.065887127128704,0.0,0.0,0.0,SP2,1,43.065887127128704,0.0
811,18.0,544870000.0,2.1217,250.0,11.0,0.0,11.0,347.65,33.53538504444993,0.0,0.0,0.0,SP2,1,33.53538504444993,0.0
812,18.0,686380000.0,2.2914,270.0,12.0,1.0,11.0,376.63,29.041572914822325,2.4201310762351937,11.738601993543297,11.738601993543297,SP2,1,26.621441838587128,0.0
813,18.0,850490000.0,2.4611,290.0,12.0,1.0,11.0,405.6,23.437729799616395,1.953144149968033,0.0,0.0,SP2,1,21.484585649648363,0.0
814,18.0,1038900000.0,2.6309,310.0,12.0,1.0,11.0,434.57,19.1871737580862,1.598931146507183,0.0,0.0,SP2,1,17.588242611579012,0.0
815,19.0,38555.0,0.066458,10.0,0.0,0.0,0.0,0.00098084,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
816,19.0,1040800.0,0.19936,30.0,0.0,0.0,0.0,21.642,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
817,19.0,4818300.0,0.33226,50.0,2.0,0.0,2.0,49.99,689.5085686264086,0.0,879.4862041595301,0.0,SP2,1,689.5085686264086,879.4862041595301
818,19.0,13221000.0,0.46517,70.0,2.0,0.0,2.0,79.029,251.2865241821817,0.0,0.0,0.0,SP2,1,251.2865241821817,0.0
819,19.0,28099000.0,0.59807,90.0,7.0,0.0,7.0,108.19,413.81924540888235,0.0,558.2502917416025,0.0,SP2,1,413.81924540888235,558.2502917416025
820,19.0,51303000.0,0.73097,110.0,11.0,0.0,11.0,137.35,356.16679822173035,0.0,286.35227859098643,0.0,SP2,1,356.16679822173035,286.35227859098643
821,19.0,84681000.0,0.86387,130.0,13.0,0.0,13.0,166.62,255.01215603715198,0.0,99.53439799306804,0.0,SP2,1,255.01215603715198,99.53439799306804
822,19.0,130090000.0,0.99678,150.0,16.0,0.0,16.0,195.96,204.30527396188018,0.0,109.74451549954716,0.0,SP2,1,204.30527396188018,109.74451549954716
823,19.0,189370000.0,1.1297,170.0,16.0,0.0,16.0,225.33,140.34996614934255,0.0,0.0,0.0,SP2,1,140.34996614934255,0.0
824,19.0,264380000.0,1.2626,190.0,16.0,0.0,16.0,254.73,100.5298172694644,0.0,0.0,0.0,SP2,1,100.5298172694644,0.0
825,19.0,356960000.0,1.3955,210.0,17.0,1.0,16.0,284.09,79.11027190107382,4.653545405945518,17.94263953452487,17.94263953452487,SP2,1,74.4567264951283,0.0
826,19.0,468970000.0,1.5284,230.0,18.0,1.0,17.0,313.46,63.75745191784895,3.54208066210272,14.830189876853067,0.0,SP2,1,60.21537125574622,14.830189876853067
827,19.0,602250000.0,1.6613,250.0,19.0,2.0,17.0,342.84,52.405914145321596,5.5164120152970115,12.463457143654804,12.463457143654804,SP2,1,46.889502130024596,0.0
828,19.0,758690000.0,1.7942,270.0,20.0,3.0,17.0,372.23,43.789415126238964,6.5684122689358455,10.618317361968245,10.618317361968245,SP2,1,37.221002857303134,0.0
829,19.0,940050000.0,1.9271,290.0,22.0,3.0,19.0,401.56,38.875432687983476,5.301195366543203,18.31858809115916,0.0,SP2,1,33.57423732144028,18.31858809115916
830,19.0,1148300000.0,2.06,310.0,24.0,5.0,19.0,430.89,34.71837467086257,7.232994723096369,15.953225143878148,15.953225143878148,SP2,1,27.485379947766198,0.0
831,19.0,1385200000.0,2.1929,330.0,25.0,6.0,19.0,460.23,29.97995899700968,7.195190159282322,7.011944145657713,7.011944145657713,SP2,1,22.78476883772736,0.0
832,20.0,32925.0,0.087088,10.0,0.0,0.0,0.0,0.00073242,0.0,0.0,0.0,0.0,SP2,1,0.0,0.0
