Unnamed: 0,selgroup,volseg,pixelRato2initalMask,sradius,numsel_allcluster,numsel_noisecluster,numsel_Currentcluster,shelldistance,vol_density_numsel_allcluster,vol_density_numsel_noisecluster,shell_density_numsel_allcluster,shell_density_numsel_noisecluster,sub_group_type,idd,vol_density_numsel_Currentcluster,shell_density_numsel_Currentcluster,uniq
459,8.0,663460000.0,2.3299,16.0,14.0,2.0,7.0,382.71,35.05232260194793,5.007474657421133,24.28907103533137,12.144535517665686,LS,4,17.526161300973964,0.0,SP1-4-8
460,8.0,822090000.0,2.5025,18.0,15.0,2.0,8.0,412.15,30.309264826958948,4.041235310261194,10.471723936873936,0.0,LS,4,16.164941241044776,10.471723936873936,SP1-4-8
469,0.0,125600000.0,0.8786799999999999,2.0,22.0,0.0,22.0,178.61,290.96218549632863,0.0,113.66700206010073,0.0,SP1,1,290.96218549632863,113.66700206010073,SP2-1-0
470,0.0,182830000.0,0.99584,4.0,28.0,0.0,28.0,205.27,254.3982273531518,0.0,174.15302129368993,0.0,SP1,1,254.3982273531518,174.15302129368993,SP2-1-0
471,0.0,255250000.0,1.113,6.0,28.0,0.0,28.0,231.95,182.21989385691185,0.0,0.0,0.0,SP1,1,182.21989385691185,0.0,SP2-1-0
472,0.0,344630000.0,1.2302,8.0,29.0,0.0,29.0,258.64,139.78109124302313,0.0,18.58502537599365,0.0,SP1,1,139.78109124302313,18.58502537599365,SP2-1-0
473,0.0,452770000.0,1.3473,10.0,29.0,0.0,29.0,285.33,106.39564784566791,0.0,0.0,0.0,SP1,1,106.39564784566791,0.0,SP2-1-0
474,0.0,581460000.0,1.4645,12.0,29.0,0.0,29.0,312.04,82.84793016730825,0.0,0.0,0.0,SP1,1,82.84793016730825,0.0,SP2-1-0
475,0.0,732480000.0,1.5816,14.0,31.0,0.0,29.0,338.74,70.30228349073789,0.0,21.99880238519815,0.0,SP1,1,65.76665229778705,0.0,SP2-1-0
476,0.0,907600000.0,1.6988,16.0,32.0,1.0,29.0,365.45,58.56781200903703,1.8302441252824069,9.485664504946962,9.485664504946962,SP1,1,53.07707963318979,0.0,SP2-1-0
477,0.0,1108600000.0,1.8159,18.0,32.0,1.0,29.0,392.16,47.948896066572246,1.498403002080383,0.0,0.0,SP1,1,43.453687060331106,0.0,SP2-1-0
489,1.0,264030000.0,0.87284,2.0,46.0,0.0,46.0,118.48,289.40635584172395,0.0,399.1500764372396,0.0,SP1,1,289.40635584172395,399.1500764372396,SP2-1-1
490,1.0,356490000.0,0.96472,4.0,58.0,0.0,58.0,132.93,270.2614798456229,0.0,215.59111850828202,0.0,SP1,1,270.2614798456229,215.59111850828202,SP2-1-1
491,1.0,468350000.0,1.0566,6.0,60.0,0.0,60.0,147.36,212.80617932396441,0.0,29.700153193390175,0.0,SP1,1,212.80617932396441,29.700153193390175,SP2-1-1
492,1.0,601460000.0,1.1485,8.0,57.0,0.0,57.0,161.8,157.4242433113753,0.0,-37.438124140327076,0.0,SP1,1,157.4242433113753,-37.438124140327076,SP2-1-1
493,1.0,757660000.0,1.2403,10.0,56.0,0.0,56.0,176.27,122.7770448670294,0.0,-10.63463231822223,0.0,SP1,1,122.7770448670294,-10.63463231822223,SP2-1-1
494,1.0,938810000.0,1.3322,12.0,51.0,0.0,51.0,190.74,90.2393540475942,0.0,-45.84956025686758,0.0,SP1,1,90.2393540475942,-45.84956025686758,SP2-1-1
495,1.0,1146800000.0,1.4241,14.0,47.0,1.0,46.0,205.23,68.07908066009476,1.4484910778743567,-31.94633526816313,7.986583817040782,SP1,1,66.6305895822204,-39.932919085203906,SP2-1-1
496,1.0,1383300000.0,1.516,16.0,45.0,1.0,44.0,219.72,54.03804710820795,1.20084549129351,-14.047607341279594,0.0,SP1,1,52.837201616914435,-14.047607341279594,SP2-1-1
497,1.0,1650400000.0,1.6079,18.0,46.0,2.0,44.0,234.23,46.29905485512021,2.0130023850052257,6.219129794482638,6.219129794482638,SP1,1,44.28605247011497,0.0,SP2-1-1
509,2.0,157230000.0,0.91319,2.0,36.0,0.0,36.0,213.5,380.3387677404264,0.0,236.2435387392155,0.0,SP1,1,380.3387677404264,236.2435387392155,SP2-1-2
510,2.0,219500000.0,1.0206,4.0,38.0,0.0,38.0,240.18,287.57596167671915,0.0,53.35248331801228,0.0,SP1,1,287.57596167671915,53.35248331801228,SP2-1-2
511,2.0,296360000.0,1.1281,6.0,39.0,0.0,39.0,266.87,218.59918057816898,0.0,21.612406558760238,0.0,SP1,1,218.59918057816898,21.612406558760238,SP2-1-2
512,2.0,389360000.0,1.2355,8.0,40.0,0.0,40.0,293.56,170.65230820899038,0.0,17.86160825920766,0.0,SP1,1,170.65230820899038,17.86160825920766,SP2-1-2
513,2.0,500030000.0,1.3429,10.0,42.0,1.0,41.0,320.25,139.52651213020243,3.322059812623868,30.019509679340604,15.009754839670302,SP1,1,136.20445231757856,15.009754839670302,SP2-1-2
514,2.0,629880000.0,1.4504,12.0,43.0,2.0,41.0,346.93,113.40028486151556,5.27443185402398,12.792680539902287,12.792680539902287,SP1,1,108.12585300749159,0.0,SP2-1-2
515,2.0,780480000.0,1.5578,14.0,44.0,2.0,41.0,373.62,93.64711587315209,4.256687085143277,11.030076813454931,0.0,SP1,1,87.26208524543716,0.0,SP2-1-2
516,2.0,953350000.0,1.6652,16.0,46.0,2.0,41.0,400.31,80.1510044924638,3.4848262822810345,19.218251496573288,0.0,SP1,1,71.43893878676121,0.0,SP2-1-2
517,2.0,1150000000.0,1.7726,18.0,46.0,2.0,41.0,426.99,66.44518272425249,2.8889209880109776,0.0,0.0,SP1,1,59.22288025422503,0.0,SP2-1-2
529,3.0,248100000.0,0.8798799999999999,2.0,52.0,0.0,52.0,167.74,348.16097356520856,0.0,235.98942578580937,0.0,SP1,1,348.16097356520856,235.98942578580937,SP2-1-3
530,3.0,334980000.0,0.9725,4.0,59.0,0.0,59.0,186.8,292.57461495693,0.0,133.8387082958585,0.0,SP1,1,292.57461495693,133.8387082958585,SP2-1-3
531,3.0,440090000.0,1.0651,6.0,61.0,0.0,61.0,205.92,230.245867105558,0.0,31.607450634693407,0.0,SP1,1,230.245867105558,31.607450634693407,SP2-1-3
532,3.0,565170000.0,1.1577,8.0,62.0,0.0,62.0,225.08,182.2284148532148,0.0,13.280537001169753,0.0,SP1,1,182.2284148532148,13.280537001169753,SP2-1-3
533,3.0,711950000.0,1.2504,10.0,63.0,0.0,63.0,244.28,146.99229270411922,0.0,11.31713835744865,0.0,SP1,1,146.99229270411922,11.31713835744865,SP2-1-3
534,3.0,882180000.0,1.3430000000000002,12.0,63.0,0.0,63.0,263.5,118.6279022316281,0.0,0.0,0.0,SP1,1,118.6279022316281,0.0,SP2-1-3
535,3.0,1077600000.0,1.4356,14.0,64.0,0.0,64.0,282.71,98.65654450520044,0.0,8.500304820930879,0.0,SP1,1,98.65654450520044,8.500304820930879,SP2-1-3
536,3.0,1299900000.0,1.5282,16.0,65.0,0.0,65.0,301.94,83.06286785668921,0.0,7.472467692785933,0.0,SP1,1,83.06286785668921,7.472467692785933,SP2-1-3
537,3.0,1550800000.0,1.6208,18.0,67.0,2.0,65.0,321.18,71.76662436363355,2.1422872944368225,13.24136762141341,13.24136762141341,SP1,1,69.62433706919673,0.0,SP2-1-3
547,4.0,82343000.0,0.81881,2.0,17.0,0.0,17.0,158.07,342.94600218363814,0.0,307.06689902760104,0.0,SP1,1,342.94600218363814,307.06689902760104,SP2-1-4
548,4.0,126490000.0,0.94478,4.0,20.0,0.0,20.0,185.19,262.64994356965957,0.0,112.88170666905876,0.0,SP1,1,262.64994356965957,112.88170666905876,SP2-1-4
549,4.0,184140000.0,1.0708,6.0,21.0,0.0,21.0,211.64,189.44129971886917,0.0,28.8140428119048,0.0,SP1,1,189.44129971886917,28.8140428119048,SP2-1-4
550,4.0,257070000.0,1.1967,8.0,22.0,0.0,22.0,238.1,142.15914147251283,0.0,22.77704056089829,0.0,SP1,1,142.15914147251283,22.77704056089829,SP2-1-4
551,4.0,347090000.0,1.3227,10.0,22.0,1.0,21.0,264.55,105.2892635867898,4.785875617581354,0.0,18.45289455794615,SP1,1,100.50338796920843,-18.45289455794615,SP2-1-4
552,4.0,456000000.0,1.4487,12.0,22.0,1.0,21.0,291.01,80.14221600512909,3.6428280002331412,0.0,0.0,SP1,1,76.49938800489595,0.0,SP2-1-4
553,4.0,585600000.0,1.5746,14.0,23.0,2.0,21.0,317.46,65.24245229925748,5.673256721674564,12.817357778598087,12.817357778598087,SP1,1,59.56919557758293,0.0,SP2-1-4
554,4.0,737690000.0,1.7006,16.0,25.0,2.0,23.0,343.92,56.294973773072435,4.503597901845795,21.84403403387879,0.0,SP1,1,51.79137587122664,21.84403403387879,SP2-1-4
555,4.0,914070000.0,1.8266,18.0,27.0,2.0,25.0,370.37,49.06680925844896,3.634578463588811,18.83580415133589,0.0,SP1,1,45.43223079486015,18.83580415133589,SP2-1-4
567,5.0,184000000.0,0.8517,2.0,25.0,0.0,25.0,4.9968,225.69695218835759,0.0,317.2296050203027,0.0,SP1,1,225.69695218835759,317.2296050203027,SP2-1-5
568,5.0,256890000.0,0.9519,4.0,33.0,0.0,33.0,7.9371,213.38812623110402,0.0,182.3163197263068,0.0,SP1,1,213.38812623110402,182.3163197263068,SP2-1-5
569,5.0,346840000.0,1.0521,6.0,38.0,0.0,38.0,11.093,181.99435932429898,0.0,92.3362739358706,0.0,SP1,1,181.99435932429898,92.3362739358706,SP2-1-5
570,5.0,455690000.0,1.1523,8.0,40.0,2.0,38.0,14.374,145.8122467560238,7.290612337801192,30.52144360323955,30.52144360323955,SP1,1,138.52163441822262,0.0,SP2-1-5
571,5.0,585170000.0,1.2525,10.0,39.0,3.0,36.0,17.734,110.70979912870821,8.516138394516016,-12.829236701469819,12.829236701469819,SP1,1,102.19366073419219,-25.658473402939638,SP2-1-5
572,5.0,737160000.0,1.3527,12.0,35.0,3.0,32.0,21.143,78.86962787416698,6.760253817785741,-43.71681210885749,0.0,SP1,1,72.10937405638124,-43.71681210885749,SP2-1-5
573,5.0,913410000.0,1.4529,14.0,33.0,3.0,30.0,24.589000000000002,60.01387739077557,5.455807035525051,-18.849697226738297,0.0,SP1,1,54.558070355250514,-18.849697226738297,SP2-1-5
574,5.0,1115700000.0,1.5531,16.0,33.0,3.0,30.0,28.055999999999997,49.13263040916761,4.466602764469783,0.0,0.0,SP1,1,44.66602764469783,0.0,SP2-1-5
575,5.0,1345900000.0,1.6533,18.0,29.0,3.0,26.0,31.471999999999998,35.792226372749134,3.702644107525772,-28.8641106534546,0.0,SP1,1,32.08958226522336,-28.8641106534546,SP2-1-5
585,6.0,91542000.0,0.8619899999999999,2.0,14.0,0.0,14.0,143.48,254.04529017815184,0.0,184.15049809947482,0.0,SP1,1,254.04529017815184,184.15049809947482,SP2-1-6
586,6.0,140630000.0,0.9946,4.0,19.0,0.0,19.0,168.32,224.42908194567246,0.0,169.19914929374917,0.0,SP1,1,224.42908194567246,169.19914929374917,SP2-1-6
587,6.0,204710000.0,1.1272,6.0,20.0,0.0,20.0,193.16,162.29100367410604,0.0,25.922746069074783,0.0,SP1,1,162.29100367410604,25.922746069074783,SP2-1-6
588,6.0,285790000.0,1.2598,8.0,20.0,0.0,20.0,217.93,116.2482639774878,0.0,0.0,0.0,SP1,1,116.2482639774878,0.0,SP2-1-6
